ID,Item Type,Max Stack,Item Name
3920005,Normal/StandardItem,999,Dated Silver Arrow
3920006,Normal/StandardItem,999,Iron Arrow
3920007,Normal/StandardItem,999,Mythril Arrow
3920008,Normal/StandardItem,999,Cobalt Arrow
3920009,Normal/StandardItem,999,Dated Fang Arrow
3920010,Normal/StandardItem,999,Horn Arrow
3920011,Normal/StandardItem,999,Dated Shell Arrow
3920012,Normal/StandardItem,999,Dated White Coral Arrow
3920013,Normal/StandardItem,999,Wolf Arrow
3920014,Normal/StandardItem,999,Jade Arrow
3920015,Normal/StandardItem,999,Dated Obsidian Arrow
3920016,Normal/StandardItem,999,Warped Arrow
3920017,Normal/StandardItem,999,Dated Flint Arrow
3920018,Normal/StandardItem,999,Dated Blue Coral Arrow
3920019,Normal/StandardItem,999,Dated Red Coral Arrow
3920020,Normal/StandardItem,999,Dated Bronze Swallowtail Arrow
3920021,Normal/StandardItem,999,Dated Iron Swallowtail Arrow
3940001,Normal/StandardItem,99,Bloodworm
3940002,Normal/StandardItem,99,Lugworm
3940003,Normal/StandardItem,99,Moth Pupa
3940004,Normal/StandardItem,99,Pill Bug
3940005,Normal/StandardItem,99,Crayfish Ball
3940006,Normal/StandardItem,99,Goby Ball
3940007,Normal/StandardItem,99,Crab Ball
3940008,Normal/StandardItem,99,Bass Ball
3940009,Normal/StandardItem,99,Herring Ball
3940010,Normal/StandardItem,99,Rat Tail
3940011,Normal/StandardItem,99,Midge Basket
3940012,Normal/StandardItem,99,Syrphid Basket
3940101,Normal/StandardItem,99,Chocobo Fly
3940102,Normal/StandardItem,99,Crow Fly
3940103,Normal/StandardItem,99,Snurble Fly
3940104,Normal/StandardItem,99,Wildfowl Fly
3940105,Normal/StandardItem,99,Vulture Fly
3940106,Normal/StandardItem,99,Floating Minnow
3940107,Normal/StandardItem,99,Sinking Minnow
3940108,Normal/StandardItem,99,Topwater Frog
3940109,Normal/StandardItem,99,Spoon Lure
3940110,Normal/StandardItem,99,Cage Feeder
4020001,Normal/StandardItem,1,Weathered Hora
4020002,Normal/StandardItem,1,Dated Bone Hora
4020003,Normal/StandardItem,1,Dated Tortoiseshell Hora
4020004,Normal/StandardItem,1,Dated Crabshell Hora
4020005,Normal/StandardItem,1,Bone Hora
4020006,Normal/StandardItem,1,Crabshell Hora
4020007,Normal/StandardItem,1,Dated Jade Hora
4020008,Normal/StandardItem,1,Tortoiseshell Hora
4020009,Normal/StandardItem,1,Verdant Hora
4020010,Normal/StandardItem,1,Ifrit's Claws
4020011,Normal/StandardItem,1,Ul'dahn Hora
4020012,Normal/StandardItem,1,Gridanian Hora
4020101,Normal/StandardItem,1,Dated Leather Himantes
4020102,Normal/StandardItem,1,Dated Dodoskin Cesti
4020103,Normal/StandardItem,1,Dated Toadskin Cesti
4020104,Normal/StandardItem,1,Dated Boarskin Himantes
4020105,Normal/StandardItem,1,Dated Peiste Cesti
4020106,Normal/StandardItem,1,Gridanian Cesti
4020107,Normal/StandardItem,1,Sheepskin Himantes
4020108,Normal/StandardItem,1,Dodoskin Cesti
4020109,Normal/StandardItem,1,Toadskin Cesti
4020110,Normal/StandardItem,1,Boarskin Himantes
4020111,Normal/StandardItem,1,Peiste Cesti
4020112,Normal/StandardItem,1,Murderous Mogfists
4020113,Normal/StandardItem,1,Ul'dahn Himantes
4020201,Normal/StandardItem,1,Dated Bronze Knuckles
4020202,Normal/StandardItem,1,Dated Brass Knuckles
4020203,Normal/StandardItem,1,Dated Spiked Knuckles
4020204,Normal/StandardItem,1,Fists of the Sixth Sun
4020205,Normal/StandardItem,1,Unbreakable Knuckles
4020206,Normal/StandardItem,1,Bronze Knuckles
4020207,Normal/StandardItem,1,Brass Knuckles
4020208,Normal/StandardItem,1,Spiked Knuckles
4020209,Normal/StandardItem,1,Cobalt Knuckles
4020210,Normal/StandardItem,1,Lominsan Knuckles
4020211,Normal/StandardItem,1,Gridanian Knuckles
4020301,Normal/StandardItem,1,Dated Iron Baghnakhs
4020302,Normal/StandardItem,1,Steel Claws
4020303,Normal/StandardItem,1,Symon's Honeyclaws
4020304,Normal/StandardItem,1,Howling Talons
4020305,Normal/StandardItem,1,Gridanian Baghnakhs
4020306,Normal/StandardItem,1,Lominsan Baghnakhs
4020307,Normal/StandardItem,1,Mythril Claws
4020308,Normal/StandardItem,1,[en]
4020309,Normal/StandardItem,1,Cobalt Claws
4020310,Normal/AdditionalEffectEquipItem,1,Dated Smothering Baghnakhs
4020311,Normal/AdditionalEffectEquipItem,1,Dated Disabling Baghnakhs
4020401,Normal/StandardItem,1,Unfinished Sphairai
4020402,Normal/StandardItem,1,Sphairai
4020403,Normal/StandardItem,1,Avengers
4020404,Normal/StandardItem,1,Storm Lieutenant's Hooks
4020405,Normal/StandardItem,1,Serpent Lieutenant's Claws
4020406,Normal/StandardItem,1,Flame Lieutenant's Jamadhars
4020407,Normal/StandardItem,1,Garuda's Talons
4020408,Normal/StandardItem,1,Storm Sergeant's Hooks
4020409,Normal/StandardItem,1,Serpent Sergeant's Patas
4020410,Normal/StandardItem,1,Flame Sergeant's Patas
4020411,Normal/StandardItem,1,Giantsgall Claws
4030001,Normal/StandardItem,1,Bronze Gladius
4030002,Normal/StandardItem,1,Dated Bronze Spatha
4030003,Normal/StandardItem,1,Dated Iron Spatha
4030004,Normal/StandardItem,1,Bronze Spatha
4030005,Normal/StandardItem,1,Dated Brass Gladius
4030006,Normal/StandardItem,1,Brass Gladius
4030007,Normal/StandardItem,1,Dated Bee Spatha
4030008,Normal/StandardItem,1,Iron Spatha
4030009,Normal/StandardItem,1,[en]
4030010,Normal/StandardItem,1,Weathered Gladius
4030011,Normal/StandardItem,1,Dated Bronze Gladius
4030012,Normal/StandardItem,1,Dated Iron Gladius
4030013,Normal/StandardItem,1,Blunt Goblin Gladius
4030014,Normal/StandardItem,1,Goblin Gladius
4030015,Normal/StandardItem,1,Ul'dahn Spatha
4030016,Normal/StandardItem,1,Gridanian Spatha
4030101,Normal/StandardItem,1,Dated Bronze Dagger
4030102,Normal/StandardItem,1,Dated Brass Dagger
4030103,Normal/StandardItem,1,Dated Iron Dagger
4030104,Normal/AdditionalEffectEquipItem,1,Dated Paralyzing Dagger
4030105,Normal/AdditionalEffectEquipItem,1,Dated Maddening Dagger
4030106,Normal/AdditionalEffectEquipItem,1,Dated Poison Dagger
4030107,Normal/AdditionalEffectEquipItem,1,Dated Blinding Dagger
4030108,Normal/AdditionalEffectEquipItem,1,Dated Silencing Dagger
4030109,Normal/AdditionalEffectEquipItem,1,Dated Sleeping Dagger
4030110,Normal/StandardItem,1,Bronze Dagger
4030111,Normal/StandardItem,1,Blunt Goblin Dagger
4030112,Normal/StandardItem,1,Goblin Dagger
4030113,Normal/StandardItem,1,Warden's Dagger
4030114,Normal/StandardItem,1,Brass Dagger
4030115,Normal/StandardItem,1,Steel Baselard
4030116,Normal/StandardItem,1,Mythril Knife
4030117,Normal/StandardItem,1,Lominsan Baselard
4030118,Normal/StandardItem,1,Maddening Dagger
4030201,Normal/StandardItem,1,Dated Iron Shortsword
4030202,Normal/StandardItem,1,Frostbite
4030203,Normal/StandardItem,1,Iron Shortsword
4030204,Normal/StandardItem,1,Cobalt Katzbalger
4030205,Normal/StandardItem,1,Lominsan Shortsword
4030301,Normal/StandardItem,1,Dated Iron Falchion
4030302,Normal/StandardItem,1,Dated Toothed Falchion
4030303,Normal/StandardItem,1,Templar's Falchion
4030304,Normal/StandardItem,1,Steel Falchion
4030305,Normal/StandardItem,1,Ul'dahn Falchion
4030401,Normal/StandardItem,1,Dated Iron Longsword
4030402,Normal/StandardItem,1,Blunt Goblin Longsword
4030403,Normal/StandardItem,1,Goblin Longsword
4030404,Normal/StandardItem,1,Flametongue
4030405,Normal/StandardItem,1,Steel Longsword
4030406,Normal/StandardItem,1,Cobalt Winglet
4030407,Normal/StandardItem,1,Morbid Mogblade
4030408,Normal/StandardItem,1,Ul'dahn Winglet
4030501,Normal/StandardItem,1,Blunt Goblin Scimitar
4030502,Normal/StandardItem,1,Goblin Scimitar
4030503,Normal/StandardItem,1,Blunt Aeolian Scimitar
4030504,Normal/StandardItem,1,Aeolian Scimitar
4030505,Normal/StandardItem,1,Ul'dahn Scimitar
4030506,Normal/StandardItem,1,Cobalt Shamshir
4030507,Normal/StandardItem,1,Ifrit's Blade
4030601,Normal/StandardItem,1,Unfinished Curtana
4030602,Normal/StandardItem,1,Curtana
4030603,Normal/StandardItem,1,Mailbreaker
4030604,Normal/StandardItem,1,Storm Lieutenant's Cutlass
4030605,Normal/StandardItem,1,Serpent Lieutenant's Longsword
4030606,Normal/StandardItem,1,Flame Lieutenant's Katzbalger
4030607,Normal/StandardItem,1,Garuda's Gaze
4030608,Normal/StandardItem,1,Giantsgall Longsword
4030701,Normal/StandardItem,1,Dated Ash Macuahuitl
4030702,Normal/StandardItem,1,Dated Elm Macuahuitl
4030703,Normal/StandardItem,1,Dated Walnut Macuahuitl
4030704,Normal/StandardItem,1,Dated Oak Macuahuitl
4030705,Normal/StandardItem,1,Dated Plumed Walnut Macuahuitl
4030706,Normal/StandardItem,1,Ash Macuahuitl
4030707,Normal/StandardItem,1,Elm Macuahuitl
4030708,Normal/StandardItem,1,Walnut Macuahuitl
4030709,Normal/StandardItem,1,Plumed Oak Macuahuitl
4030710,Normal/StandardItem,1,Gridanian Macuahuitl
4030711,Normal/StandardItem,1,Thormoen's Pride
4040001,Normal/StandardItem,1,Weathered War Axe
4040002,Normal/StandardItem,1,Dated Bronze War Axe
4040003,Normal/StandardItem,1,Dated Iron War Axe
4040004,Normal/StandardItem,1,Bronze War Axe
4040005,Normal/StandardItem,1,Dated Storm Axe
4040006,Normal/StandardItem,1,Dated Inferno Axe
4040007,Normal/StandardItem,1,Cloud Axe
4040008,Normal/StandardItem,1,Dated Thunderstorm Axe
4040009,Normal/StandardItem,1,Iron War Axe
4040010,Normal/StandardItem,1,Inferno Axe
4040011,Normal/StandardItem,1,Charred Axe
4040012,Normal/StandardItem,1,Thunderstorm Axe
4040013,Normal/StandardItem,1,Malignant Mogaxe
4040014,Normal/StandardItem,1,Lominsan War Axe
4040101,Normal/StandardItem,1,Dated Bronze Labrys
4040102,Normal/StandardItem,1,Dated Iron Labrys
4040103,Normal/StandardItem,1,Bronze Labrys
4040104,Normal/StandardItem,1,Dated Spiked Bronze Labrys
4040105,Normal/StandardItem,1,Dated Spiked Iron Labrys
4040106,Normal/StandardItem,1,Iron Labrys
4040107,Normal/StandardItem,1,Spiked Steel Labrys
4040108,Normal/StandardItem,1,Spiked Mythril Labrys
4040109,Normal/StandardItem,1,Ifrit's Battleaxe
4040110,Normal/StandardItem,1,Lominsan Labrys
4040111,Normal/StandardItem,1,Gridanian Labrys
4040201,Normal/StandardItem,1,Dated Iron Bhuj
4040202,Normal/StandardItem,1,Dated Engraved Bhuj
4040203,Normal/StandardItem,1,Elmlord's Tusk
4040204,Normal/StandardItem,1,Lominsan Bhuj
4040205,Normal/StandardItem,1,Steel Bhuj
4040206,Normal/StandardItem,1,Mythril Bhuj
4040207,Normal/StandardItem,1,Demilune Bhuj
4040208,Normal/StandardItem,1,Ul'dahn Bhuj
4040301,Normal/StandardItem,1,Dated Bronze Bardiche
4040302,Normal/StandardItem,1,Barbarian's Bardiche
4040303,Normal/StandardItem,1,Boar's Bane
4040304,Normal/StandardItem,1,Steel Bardiche
4040305,Normal/StandardItem,1,Buccaneer's Bardiche
4040306,Normal/StandardItem,1,Ul'dahn Bardiche
4040401,Normal/StandardItem,1,Dated Iron Bill
4040402,Normal/StandardItem,1,Vintage Bill
4040403,Normal/StandardItem,1,Notched Bill
4040404,Normal/StandardItem,1,Canopus Bill
4040405,Normal/StandardItem,1,Iron Bill
4040406,Normal/StandardItem,1,Lominsan Bill
4040407,Normal/StandardItem,1,Gridanian Bill
4040408,Normal/StandardItem,1,Sibold's Reach
4040501,Normal/StandardItem,1,Unfinished Bravura
4040502,Normal/StandardItem,1,Bravura
4040503,Normal/StandardItem,1,Rampager
4040504,Normal/StandardItem,1,Storm Lieutenant's Labrys
4040505,Normal/StandardItem,1,Serpent Lieutenant's Bardiche
4040506,Normal/StandardItem,1,Flame Lieutenant's Axe
4040507,Normal/StandardItem,1,Garuda's Scream
4040508,Normal/StandardItem,1,Storm Sergeant's Axe
4040509,Normal/StandardItem,1,Serpent Sergeant's Axe
4040510,Normal/StandardItem,1,Flame Sergeant's Axe
4040511,Normal/StandardItem,1,Giantsgall War Axe
4050001,Normal/StandardItem,1,[en]
4060001,Normal/StandardItem,1,[en]
4070001,Normal/StandardItem,1,Weathered Shortbow
4070002,Normal/StandardItem,1,Dated Willow Shortbow
4070003,Normal/StandardItem,1,Dated Elm Shortbow
4070004,Normal/StandardItem,1,Dated Plumed Willow Shortbow
4070005,Normal/StandardItem,1,Dated Elm Velocity Bow
4070006,Normal/StandardItem,1,Maple Shortbow
4070007,Normal/StandardItem,1,Bow of Owls
4070008,Normal/StandardItem,1,Verdant Shortbow
4070009,Normal/StandardItem,1,Plumed Maple Shortbow
4070010,Normal/StandardItem,1,Elm Shortbow
4070011,Normal/StandardItem,1,Elm Velocity Bow
4070012,Normal/StandardItem,1,Ul'dahn Shortbow
4070013,Normal/StandardItem,1,Gridanian Shortbow
4070101,Normal/StandardItem,1,Dated Cavalry Bow
4070102,Normal/StandardItem,1,Dated Ironclad Cavalry Bow
4070103,Normal/StandardItem,1,Dated Armored Cavalry Bow
4070104,Normal/StandardItem,1,Ash Cavalry Bow
4070105,Normal/StandardItem,1,Ul'dahn Bow
4070106,Normal/StandardItem,1,Mythril Cavalry Bow
4070107,Normal/StandardItem,1,Cobalt Cavalry Bow
4070108,Normal/StandardItem,1,Lominsan Bow
4070201,Normal/StandardItem,1,Dated Maple Longbow
4070202,Normal/StandardItem,1,Dated Ash Longbow
4070203,Normal/StandardItem,1,Dated Yew Longbow
4070204,Normal/StandardItem,1,Maple Longbow
4070205,Normal/StandardItem,1,Wrapped Maple Longbow
4070206,Normal/StandardItem,1,Dated Wrapped Maple Longbow
4070207,Normal/StandardItem,1,Dated Wrapped Ash Longbow
4070208,Normal/StandardItem,1,Ash Longbow
4070209,Normal/StandardItem,1,Kokoroon's Nestpicker
4070210,Normal/StandardItem,1,Wrapped Ash Longbow
4070211,Normal/StandardItem,1,Ul'dahn Longbow
4070212,Normal/StandardItem,1,Oak Longbow
4070213,Normal/StandardItem,1,Yew Longbow
4070214,Normal/StandardItem,1,Mischievous Mogbow
4070215,Normal/StandardItem,1,Gridanian Longbow
4070301,Normal/StandardItem,1,Dated Willow Composite Bow
4070302,Normal/StandardItem,1,Dated Weevil Bow
4070303,Normal/StandardItem,1,Dated Oak Composite Bow
4070304,Normal/StandardItem,1,Dated Crab Bow
4070305,Normal/StandardItem,1,Joukil's Guile
4070306,Normal/StandardItem,1,Ash Composite Bow
4070307,Normal/StandardItem,1,Oak Composite Bow
4070308,Normal/StandardItem,1,Crab Bow
4070309,Normal/StandardItem,1,Ifrit's Bow
4070310,Normal/StandardItem,1,Lominsan Composite Bow
4070311,Normal/StandardItem,1,Ul'dahn Composite Bow
4070312,Normal/StandardItem,1,Alesone's Songbow
4070401,Normal/StandardItem,1,Unfinished Artemis Bow
4070402,Normal/StandardItem,1,Artemis Bow
4070403,Normal/StandardItem,1,Sarnga
4070404,Normal/StandardItem,1,Storm Lieutenant's Bow
4070405,Normal/StandardItem,1,Serpent Lieutenant's Bow
4070406,Normal/StandardItem,1,Flame Lieutenant's Bow
4070407,Normal/StandardItem,1,Garuda's Spine
4070408,Normal/StandardItem,1,Storm Sergeant's Bow
4070409,Normal/StandardItem,1,Serpent Sergeant's Bow
4070410,Normal/StandardItem,1,Flame Sergeant's Bow
4070411,Normal/StandardItem,1,Giantsgall Longbow
4080001,Normal/StandardItem,1,Dated Harpoon
4080002,Normal/StandardItem,1,Dated Feathered Harpoon
4080003,Normal/StandardItem,1,Dated Tortoiseshell Harpoon
4080004,Normal/StandardItem,1,Dated Yarzonshell Harpoon
4080005,Normal/StandardItem,1,Bone Harpoon
4080006,Normal/StandardItem,1,Crimson Tide
4080007,Normal/StandardItem,1,Ifrit's Harpoon
4080008,Normal/StandardItem,1,Feathered Harpoon
4080009,Normal/StandardItem,1,Yarzonshell Harpoon
4080010,Normal/StandardItem,1,Gridanian Harpoon
4080011,Normal/StandardItem,1,Gerbald's Redspike
4080101,Normal/StandardItem,1,Dated Iron Lance
4080102,Normal/StandardItem,1,Dated Heavy Iron Lance
4080103,Normal/StandardItem,1,Dated Banneret Lance
4080104,Normal/StandardItem,1,Iron Lance
4080105,Normal/StandardItem,1,Heavy Steel Lance
4080106,Normal/StandardItem,1,Mythril Lance
4080107,Normal/StandardItem,1,Lominsan Lance
4080108,Normal/StandardItem,1,[en]
4080109,Normal/StandardItem,1,Champion's Lance
4080110,Normal/StandardItem,1,Tidesplitter
4080201,Normal/StandardItem,1,Weathered Spear
4080202,Normal/StandardItem,1,Dated Bronze Spear
4080203,Normal/StandardItem,1,Dated Brass Spear
4080204,Normal/StandardItem,1,Dated Iron Spear
4080205,Normal/StandardItem,1,Bronze Spear
4080206,Normal/StandardItem,1,Iron Spear
4080207,Normal/StandardItem,1,Dated Battle Fork
4080208,Normal/StandardItem,1,Silver Battle Fork
4080209,Normal/StandardItem,1,Steel Spear
4080210,Normal/StandardItem,1,Cobalt Trident
4080211,Normal/StandardItem,1,Lominsan Spear
4080212,Normal/StandardItem,1,Melancholy Mogfork
4080213,Normal/StandardItem,1,Gridanian Fork
4080301,Normal/StandardItem,1,Dated Iron Halberd
4080302,Normal/StandardItem,1,Shellsplitter
4080303,Normal/StandardItem,1,Lominsan Halberd
4080304,Normal/StandardItem,1,Steel Halberd
4080305,Normal/StandardItem,1,Cobalt Halberd
4080306,Normal/StandardItem,1,Ul'dahn Halberd
4080401,Normal/StandardItem,1,Dated Iron Guisarme
4080402,Normal/StandardItem,1,Dated Jarl's Guisarme
4080403,Normal/StandardItem,1,Crooked Guisarme
4080404,Normal/StandardItem,1,Vintage Guisarme
4080405,Normal/StandardItem,1,Canopus Guisarme
4080406,Normal/StandardItem,1,Iron Guisarme
4080407,Normal/StandardItem,1,Hart Guisarme
4080408,Normal/StandardItem,1,Lominsan Guisarme
4080409,Normal/StandardItem,1,Ul'dahn Guisarme
4080501,Normal/StandardItem,1,Unfinished Gae Bolg
4080502,Normal/StandardItem,1,Gae Bolg
4080503,Normal/StandardItem,1,Obelisk
4080504,Normal/StandardItem,1,Storm Lieutenant's Trident
4080505,Normal/StandardItem,1,Serpent Lieutenant's Spear
4080506,Normal/StandardItem,1,Flame Lieutenant's Spear
4080507,Normal/StandardItem,1,Garuda's Beak
4080508,Normal/StandardItem,1,Storm Sergeant's Spear
4080509,Normal/StandardItem,1,Serpent Sergeant's Spear
4080510,Normal/StandardItem,1,Flame Sergeant's Spear
4080511,Normal/StandardItem,1,Giantsgall Trident
4090001,Normal/StandardItem,1,[en]
4100001,Normal/ShieldItem,1,Dated Leather Targe
4100002,Normal/ShieldItem,1,Dated Sheepskin Targe
4100003,Normal/ShieldItem,1,Dated Raptorskin Targe
4100004,Normal/ShieldItem,1,Thalassian Targe
4100005,Normal/ShieldItem,1,Gridanian Targe
4100006,Normal/ShieldItem,1,Sheepskin Targe
4100007,Normal/ShieldItem,1,Leather Targe
4100008,Normal/ShieldItem,1,Raptorskin Targe
4100101,Normal/ShieldItem,1,Dated Round Chestnut Shield
4100102,Normal/ShieldItem,1,Dated Round Oak Shield
4100103,Normal/ShieldItem,1,Vintage Round Shield
4100104,Normal/ShieldItem,1,Dated Warded Round Shield
4100105,Normal/ShieldItem,1,Dated Serpent Shield
4100106,Normal/ShieldItem,1,Round Shield
4100107,Normal/ShieldItem,1,[en]
4100108,Normal/ShieldItem,1,Rotting Round Shield
4100109,Normal/ShieldItem,1,Gridanian Shield
4100110,Normal/ShieldItem,1,Viper-crested Round Shield
4100111,Normal/ShieldItem,1,Eagle-crested Round Shield
4100112,Normal/ShieldItem,1,Ul'dahn Round Shield
4100201,Normal/ShieldItem,1,Scarred Kite Shield
4100202,Normal/ShieldItem,1,Vintage Kite Shield
4100203,Normal/ShieldItem,1,Canopus Shield
4100204,Normal/ShieldItem,1,Kite Shield
4100205,Normal/ShieldItem,1,Lominsan Kite Shield
4100206,Normal/ShieldItem,1,Thormoen's Purpose
4100301,Normal/ShieldItem,1,Dated Bronze Scutum
4100302,Normal/ShieldItem,1,Dated Iron Scutum
4100303,Normal/ShieldItem,1,Dated Decorated Iron Scutum
4100304,Normal/ShieldItem,1,Rusting Scutum
4100305,Normal/ShieldItem,1,Vintage Scutum
4100306,Normal/ShieldItem,1,Ul'dahn Scutum
4100307,Normal/ShieldItem,1,Iron Scutum
4100308,Normal/ShieldItem,1,Decorated Iron Scutum
4100401,Normal/ShieldItem,1,Dated Lantern Shield
4100402,Normal/ShieldItem,1,Dated Bladed Lantern Shield
4100403,Normal/ShieldItem,1,Ul'dahn Shield
4100404,Normal/ShieldItem,1,Bladed Lantern Shield
4100405,Normal/ShieldItem,1,Lominsan Lantern Shield
4100501,Normal/ShieldItem,1,Dated Bronze Buckler
4100502,Normal/ShieldItem,1,Dated Ironclad Bronze Buckler
4100503,Normal/ShieldItem,1,Dated Decorated Buckler
4100504,Normal/ShieldItem,1,Bronze Buckler
4100505,Normal/ShieldItem,1,Ironclad Bronze Buckler
4100506,Normal/ShieldItem,1,Decorated Buckler
4100507,Normal/ShieldItem,1,Gridanian Buckler
4100508,Normal/ShieldItem,1,Warlock's Buckler
4100509,Normal/ShieldItem,1,[en]
4100510,Normal/ShieldItem,1,Notched Buckler
4100511,Normal/ShieldItem,1,Vintage Buckler
4100601,Normal/ShieldItem,1,Dated Square Maple Shield
4100602,Normal/ShieldItem,1,Dated Square Ash Shield
4100603,Normal/ShieldItem,1,Shield of the Savage
4100604,Normal/ShieldItem,1,Square Maple Shield
4100605,Normal/ShieldItem,1,Square Ash Shield
4100606,Normal/ShieldItem,1,Worm-eaten Square Shield
4100607,Normal/ShieldItem,1,Vintage Square Shield
4100608,Normal/ShieldItem,1,Gridanian Square Shield
4100609,Normal/ShieldItem,1,Aubriest's Allegory
4100701,Normal/ShieldItem,1,Dated Bronze Hoplon
4100702,Normal/ShieldItem,1,Dated Bronze Pelta
4100703,Normal/ShieldItem,1,Dated Iron Hoplon
4100704,Normal/ShieldItem,1,Dated Iron Pelta
4100705,Normal/ShieldItem,1,Dated Bull Hoplon
4100706,Normal/ShieldItem,1,Tarnished Hoplon
4100707,Normal/ShieldItem,1,Vintage Hoplon
4100708,Normal/ShieldItem,1,Waning Sun Pelta
4100709,Normal/ShieldItem,1,Bronze Hoplon
4100710,Normal/ShieldItem,1,Iron Hoplon
4100711,Normal/ShieldItem,1,Bull Hoplon
